Name,RA,DEC,Dist,frequency
V* WW PsA,341.24246814684966,-33.251032101917744,20.867329691288727,1367.5
V* AF PsA,340.6103367574256,-34.07487566334163,235.5213264561106,1367.5
V* AF PsA,340.6103367574256,-34.07487566334163,235.5213264561106,1367.5
V* AF PsA,340.6103367574256,-34.07487566334163,235.5213264561106,1367.5
V* AF PsA,340.6103367574256,-34.07487566334163,235.5213264561106,1367.5
V* AF PsA,340.6103367574256,-34.07487566334163,235.5213264561106,1367.5
V* AF PsA,340.6103367574256,-34.07487566334163,235.5213264561106,1367.5
V* V639 Her,259.9695666590066,26.502318754868263,10.757511701483354,1367.5
G 183-10B,268.25157090483185,16.916443459878547,21.05874969991282,1367.5
G 183-10A,268.25134217312507,16.91653367638175,20.733553108996286,1367.5
LSPM J1619+0140,244.79571590214417,1.6780196174044082,22.27345115988997,1367.5
V* CP Gru,329.6574108107043,-45.74334615380629,274.24371337890625,1367.5
UCAC2  11450508,331.68635719026,-47.73749262095575,344.8633117675781,1367.5
V* Z Ind,328.6016048687864,-49.944782635480266,194.50909423828125,1367.5
V* Z Ind,328.6016048687864,-49.944782635480266,194.50909423828125,1367.5
V* WW PsA,341.24246814684966,-33.251032101917744,20.867329691288727,1367.5
V* WW PsA,341.24246814684966,-33.251032101917744,20.867329691288727,1367.5
CD-54  8764,311.08724813198256,-53.8509176383063,340.9737854003906,1367.5
V* Z Ind,328.6016048687864,-49.944782635480266,194.50909423828125,1367.5
V* Z Ind,328.6016048687864,-49.944782635480266,194.50909423828125,1367.5
V* Z Ind,328.6016048687864,-49.944782635480266,194.50909423828125,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* WW PsA,341.24246814684966,-33.251032101917744,20.867329691288727,1367.5
V* AB Dor,82.18736509782727,-65.44796165891661,14.851536614235792,1367.5
V* CX Ind,315.338056642082,-49.55210268142549,225.59039306640625,1367.5
V* CX Ind,315.338056642082,-49.55210268142549,225.59039306640625,1367.5
* rho Oph B,246.3959207629433,-23.44652445272394,177.39450073242188,1367.5
* rho Oph B,246.3959207629433,-23.44652445272394,177.39450073242188,1367.5
V* V2130 Oph,247.13615259242036,-24.379294098035768,138.09484353854228,1367.5
TYC 6121-132-1,202.62612625660415,-15.861989572963587,334.1412048339844,1367.5
BD-09  3290,171.9773573768547,-10.190003004939264,346.1794128417969,1367.5
V* HU Vir,183.336162407402,-9.079683847160496,156.72079467773438,1367.5
LP  732-30,172.23080992616696,-15.938932629592346,44.16122379583383,1367.5
CD-38 11343A,254.20268899770025,-39.09440697481273,15.714099884033203,1367.5
CD-54  8764,311.08724813198256,-53.8509176383063,340.9737854003906,1367.5
CD-54  8764,311.08724813198256,-53.8509176383063,340.9737854003906,1367.5
CD-54  8764,311.08724813198256,-53.8509176383063,340.9737854003906,1367.5
CD-54  8764,311.08724813198256,-53.8509176383063,340.9737854003906,1367.5
V* AB Dor,82.18736509782727,-65.44796165891661,14.851536614235792,1367.5
V* AB Dor,82.18736509782727,-65.44796165891661,14.851536614235792,1367.5
Gaia DR3 6469189696694497408,306.79216217237087,-55.830307309983255,,1367.5
HD 195289,308.3055192930952,-58.112473850141086,104.13737802909598,1367.5
V* BS Ind,320.2494809027634,-52.4782560168188,60.61965410425368,1367.5
V* BS Ind,320.2494809027634,-52.4782560168188,60.61965410425368,1367.5
V* BR Ind A,317.84486963364134,-52.33918048076727,51.65556072111162,1367.5
CD-55  8799,320.1836453471681,-54.633105555805805,205.12319946289065,1367.5
V* BP Ind,312.67959813713105,-56.24251566249716,45.06230163574219,1367.5
CD-59  7607,314.8276567895588,-59.03288057578832,124.47859954833984,1367.5
HD 186565,297.2223439240125,-62.13131275522047,339.66510009765625,1367.5
HD 197192,311.4853389996902,-66.16614266154009,40.27807986337675,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* TZ PsA,345.11766870906047,-33.745748964489025,83.83290100097656,1367.5
V* AB Dor,82.18736509782727,-65.44796165891661,14.851536614235792,1367.5
* nu.02 Sco A,242.99386579302197,-19.450285245534,142.2626953125,1367.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,1367.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,1367.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,1367.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,1367.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,1367.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,1367.5
V* FT Oct,321.36635616111846,-81.6415043786703,34.44060134887695,1367.5
V* FT Oct,321.36635616111846,-81.6415043786703,34.44060134887695,1367.5
V* FT Oct,321.36635616111846,-81.6415043786703,34.44060134887695,1367.5
V* del Lib,225.24283457293987,-8.51897410767388,107.73075928639145,1367.5
V* del Lib,225.24283457293987,-8.51897410767388,107.73075928639145,1367.5
V* UZ Lib,233.0968124530189,-8.533608083132345,213.27310180664065,1367.5
2MASS J20423672-5425263,310.65314808632206,-54.42441159624797,45.53713325531304,1367.5
Gaia DR3 6469189696694497408,306.79216217237087,-55.830307309983255,,1367.5
Gaia DR3 6469189696694497408,306.79216217237087,-55.830307309983255,,1367.5
V* V988 Cen,209.39102491035013,-31.65314326501924,125.27680206298828,1367.5
V* PS Lib,229.3382932827242,-19.016589532399703,231.99749755859372,1367.5
V* IV Lib,234.3057560840193,-18.335022548209235,292.39766081871346,1367.5
V* CF Tuc,13.286450228354411,-74.65146206232345,87.47940063476562,1367.5
V* CF Tuc,13.286450228354411,-74.65146206232345,87.47940063476562,1367.5
ASAS J160835-1912.0,242.1431407173121,-19.19905981894376,119.84659635666348,1367.5
LP  732-30,172.23080992616696,-15.938932629592346,44.16122379583383,1367.5
Gaia DR3 3531972029519928320,167.0635347200972,-28.234885048884497,207.1387939453125,1367.5
TYC 6106-245-1,188.6075614767136,-17.76243455806518,174.9958038330078,1367.5
LP  491-51,165.83769461159238,13.632847157123214,15.171600341796877,1367.5
PM J03510+1413,57.75330333333333,14.227749444444443,40.03314744608536,1367.5
BD+03  2186,139.53406589848322,3.067501755968236,423.4041137695313,1367.5
BD+07  2577,192.17897555467175,6.9063364042455335,221.19000221190004,1367.5
* nu.02 Sco A,242.99386579302197,-19.450285245534,142.2626953125,1367.5
V* CF Tuc,13.286450228354411,-74.65146206232345,87.47940063476562,1367.5
CD-30 12142,230.10049490370804,-30.625617829226638,121.97219848632812,1367.5
CD-30 12142,230.10049490370804,-30.625617829226638,121.97219848632812,1367.5
Gaia DR3 6207440023010164224,228.1301201011356,-33.02149338332271,117.89119720458984,1367.5
V* LT Lup,228.9389093225196,-33.533381975754715,115.56839752197266,1367.5
BD+07  2577,192.17897555467175,6.9063364042455335,221.19000221190004,1367.5
2MASS J13582164-0046262,209.58970992035077,-0.7742583239108054,45.900194616825175,1367.5
LP  798-25,205.5386740552756,-16.006700484773564,20.219257629736862,1367.5
CD-38 11343B,254.20167987142372,-39.09401792053027,15.768600463867188,1367.5
V* V4138 Sgr,290.6679563065285,-20.643374230682568,75.59359741210938,1367.5
HD 315687,276.74824418548263,-25.34993072795592,324.99688720703125,1367.5
HD 315687,276.74824418548263,-25.34993072795592,324.99688720703125,1367.5
HD 314741,268.72572828931925,-26.8286705536448,31.44921109653964,1367.5
CD-24 10935,202.29591788241163,-25.398105579340907,218.6914978027344,1367.5
Gaia DR3 6183091647250970112,199.99777673990516,-28.898991295124517,,1367.5
Gaia DR3 6183091647250970112,199.99777673990516,-28.898991295124517,,1367.5
V* V1257 Cen,192.71407474395735,-51.94322009083536,109.20600128173828,1367.5
PM J12160-5614,184.0045691572243,-56.23533709372709,145.298095703125,1367.5
HD 108568,187.16660472998225,-55.45541148195626,120.37640380859376,1367.5
HD 105785,182.6749994187657,-56.44237090185371,104.96700286865234,1367.5
CD-31 10490,204.0622987714293,-32.35811223784246,541.056884765625,1367.5
CD-34  9097,205.87945972478403,-35.3403259038306,398.4963073730469,1367.5
L  401-70,199.8837117674969,-42.75908323589427,42.52062250191343,1367.5
TYC 8237-1980-1,182.36037037174268,-49.39692012118417,101.22174648001376,1367.5
V* CF Tuc,13.286450228354411,-74.65146206232345,87.47940063476562,1367.5
HD 105070,181.44758260160435,-51.0034077315353,107.13289642333984,1367.5
HD 105070,181.44758260160435,-51.0034077315353,107.13289642333984,1367.5
Gaia DR3 6125793901610972928,184.37070786200863,-51.36939797544597,,1367.5
SV* ZI 1040,209.5676309658276,-42.10084266978547,136.7333984375,1367.5
CD-24 12231,235.3799717127185,-25.343536399632004,128.1427001953125,1367.5
ATO J238.2784-22.7882,238.2783933713844,-22.788267400988573,142.9265643312466,1367.5
V* CF Tuc,13.286450228354411,-74.65146206232345,87.47940063476562,1367.5
UCAC4 208-075311,202.281464860442,-48.40663719022109,129.0422484321367,1367.5
UCAC4 187-076054,185.09569497504836,-52.70454151030392,82.99581701082265,1367.5
UCAC4 171-078154,181.5788547752038,-55.90646401650777,107.04049682617188,1367.5
CD-56  1032A,73.38100536092082,-55.8599651712478,11.076700210571287,1367.5
V* CF Tuc,13.286450228354411,-74.65146206232345,87.47940063476562,1367.5
CD-55  4499,183.71767401893297,-55.78439238088953,113.77490234375,1367.5
HD 314741,268.72572828931925,-26.8286705536448,31.44921109653964,1367.5
LP  923-19,278.84201284819926,-31.396680739248108,17.218164474794328,1367.5
HD 162186,267.7784909872134,-32.30780580378923,133.7156982421875,1367.5
V* AE Aqr,310.0384797217098,-0.8707909181473499,91.87259674072266,1367.5
V* AE Aqr,310.0384797217098,-0.8707909181473499,91.87259674072266,1367.5
V* AE Aqr,310.0384797217098,-0.8707909181473499,91.87259674072266,1367.5
V* V1379 Aql,294.9118557189863,-6.063862831475821,177.39669799804688,1367.5
V* MY Ser,274.5245623363966,-12.242595907153904,702.9998779296875,1367.5
V* MY Ser,274.5245623363966,-12.242595907153904,702.9998779296875,1367.5
Gaia DR3 4135451184146617984,257.28085211567696,-17.87890232263733,132.75970458984375,1367.5
SCR J0533-4257,83.3667058276365,-42.95553305572998,10.424050369011384,1367.5
SCR J0533-4257,83.3667058276365,-42.95553305572998,10.424050369011384,1367.5
V* V1010 Oph,252.3652839254988,-15.667907211497148,75.08014805805196,1367.5
HD 154204,256.18883676213704,-20.49481074178544,160.82220458984375,1367.5
Gaia DR3 4117614627330721152,263.81543841210464,-22.02681299757744,321.6383972167969,1367.5
Gaia DR3 4117614627330721152,263.81543841210464,-22.02681299757744,321.6383972167969,1367.5
Gaia DR3 4495002202356966400,269.09244049628114,11.114372761662493,143.7196044921875,1367.5
G  19-7,254.27604768745732,-4.350649323558728,8.706000328063965,1367.5
2MASS J16490082-1417108,252.25333774835056,-14.286419427502905,118.3221913269834,1367.5
V* V2507 Oph,252.07498290781623,-14.187834161738063,127.45790100097656,1367.5
V* V2507 Oph,252.07498290781623,-14.187834161738063,127.45790100097656,1367.5
WRAY 15-1674,259.9251559332322,-46.258006625439805,53.51600128438403,1367.5
UCAC4 343-082828,245.74767230079357,-21.52192592441388,141.17713495122328,1367.5
UCAC4 343-082828,245.74767230079357,-21.52192592441388,141.17713495122328,1367.5
HD 120780B,208.1477222966651,-50.92192218476952,16.912700653076172,1367.5
Gaia DR3 6084991196899106176,197.7298369009571,-48.73435310246746,317.966796875,1367.5
HD 147808,246.21397491788844,-22.659168196764163,130.62162832921874,1367.5
* alf For B,48.019242438399225,-28.984121178116503,14.08274174082404,1367.5
V* UX For,40.85702748285795,-37.92878353529694,47.99270510882346,1367.5
CD-49   451,24.34012397650971,-49.19514394700371,22.203100204467773,1367.5
CD-49   451,24.34012397650971,-49.19514394700371,22.203100204467773,1367.5
HD   3221,8.714179114938315,-61.916381256179015,44.21469879150391,1367.5
HD 147808,246.21397491788844,-22.659168196764163,130.62162832921874,1367.5
2MASS J16303563-2434188,247.64846185558545,-24.57198475147837,125.03900146484376,1367.5
CD-24 12794,250.98719191499544,-25.143754212290613,80.49909973144531,1367.5
HD 153888,255.8884147473162,-32.61418487301198,133.47214436347133,1367.5
ASAS J162341-3306.2,245.91987633866955,-33.10441606681204,152.7747039794922,1367.5
Gaia DR3 6071982256374864256,180.47187376976103,-58.68273538629467,,1367.5
1RXS J124830.1-594449,192.1310144684961,-59.74710537476609,92.86344430514929,1367.5
HD 110390,190.6130289929236,-61.01856780622239,116.73515128875609,1367.5
HD 110390,190.6130289929236,-61.01856780622239,116.73515128875609,1367.5
HD  23308,55.54059594356902,-45.95782773485185,40.23329925537109,1367.5
Gaia DR3 5954839222405630720,267.2037794425423,-44.092660252571086,,1367.5
Gaia DR3 5954839222405630720,267.2037794425423,-44.092660252571086,,1367.5
BD+11  1857,127.77640958333332,11.186081666666666,283.4949254408346,1367.5
V* UV Cet,24.771674208211856,-17.947682860008488,2.6749103838148662,1367.5
V* BL Cet,24.771554293454543,-17.948299887129313,2.719520363632507,1367.5
2MASSI J0354200-143738,58.58340567202959,-14.626996430366534,17.791916420693422,1367.5
* alf For B,48.019242438399225,-28.984121178116503,14.08274174082404,1367.5
2MASS J19301355+1832024,292.55649874822103,18.533991985926967,,1367.5
RX J190333+10439,285.890351499404,10.73343289785903,670.5692749023438,1367.5
V* V1658 Aql,302.6825841571901,4.913504062044551,262.5622863769531,1367.5
V* AE Aqr,310.0384797217098,-0.8707909181473499,91.87259674072266,1367.5
V* BQ Hyi A,34.5037265772639,-71.46735247595306,283.868896484375,1367.5
V* HR Lup,227.0503482758016,-40.584072205097485,107.90750122070312,1367.5
VASC J1628-41,247.1970342272961,-41.8775613775786,287.2684936523437,1367.5
V* V343 Nor,234.73936530440275,-57.708008517689656,38.49029922485352,1367.5
Gaia DR3 5992268350573835648,245.539065220854,-43.55842911539236,188.47039794921875,1367.5
RX J1531.4-4711A,232.85373554608643,-47.18648300995277,101.63944423551892,1367.5
Gaia DR3 4495002202356966400,269.09244049628114,11.114372761662493,143.7196044921875,1367.5
V* T Tau,65.49763291666666,19.535120000000003,145.1357745170607,1367.5
V* AG Dor,61.87273873790832,-52.57248367150858,33.64726229050373,1367.5
HD  35139,79.93686815918612,-52.0380680207484,159.34970092773438,1367.5
EXO 0235.2-5216,39.21616683987317,-52.05100169717996,38.83917474521501,1367.5
HD  13183,31.825892379213336,-53.19913777685722,49.50709915161133,1367.5
V* ER Eri,32.53326142452378,-54.51107669450776,207.6284027099609,1367.5
CD-58   693,51.91630075781836,-58.16356101429644,240.6660003662109,1367.5
CD-58   693,51.91630075781836,-58.16356101429644,240.6660003662109,1367.5
Flo 156,11.01431433569211,-74.626165947527,181.73350524902344,1367.5
HD 150372,250.5999240906501,-40.05833178692356,224.43099975585935,1367.5
Gaia DR3 5957337926975113472,266.61308355092234,-41.71326103162253,100.03620147705078,1367.5
CD-43 11887,264.52532277733985,-44.058926703878505,124.09919738769533,1367.5
V* YY Men,74.57466483105831,-75.27723252538463,219.3607826792726,1367.5
V* YY Men,74.57466483105831,-75.27723252538463,219.3607826792726,1367.5
2MASS J02412721-3049149,40.36395712548707,-30.820941761170676,45.04321896860037,1367.5
HD   9770C,23.75506775545655,-29.90937914705131,21.849995411500966,1367.5
HD   9770C,23.75506775545655,-29.90937914705131,21.849995411500966,1367.5
HD   2726,7.6095876720499716,-48.21526713065239,89.80970001220703,1367.5
V* CC Eri,38.59437994852723,-43.79765690653328,11.520700454711914,1367.5
UCAC4 236-002415,39.951985413458445,-42.88485681311408,39.51491490463076,1367.5
HD   3237,8.791887307738017,-50.33475090811129,258.2586975097656,1367.5
V* V841 Cen,218.56590593144963,-60.40821130335994,96.86479949951172,1367.5
HD 138589,233.94676980486992,-56.90389172568617,141.68319637291015,1367.5
HD 138589,233.94676980486992,-56.90389172568617,141.68319637291015,1367.5
V* V343 Nor,234.73936530440275,-57.708008517689656,38.49029922485352,1367.5
V* V343 Nor,234.73936530440275,-57.708008517689656,38.49029922485352,1367.5
V* CM Nor,243.2098072938818,-58.41135037305242,292.295101134105,1367.5
WR 62-1,221.72317209297785,-59.32731855147802,6644.518272425249,1367.5
WR 62-1,221.72317209297785,-59.32731855147802,6644.518272425249,1367.5
WR 62-1,221.72317209297785,-59.32731855147802,6644.518272425249,1367.5
HD  82533,142.67769359508037,-53.52147215244746,54.2666015625,1367.5
UPM J1337-6538,204.47039961851635,-65.63393510689862,101.16849613030504,1367.5
V* FI Cru,191.1446650331696,-63.52956972943843,103.71299743652344,1367.5
V* FI Cru,191.1446650331696,-63.52956972943843,103.71299743652344,1367.5
2MASS J12203127-6504004,185.1300374861143,-65.06696090189692,122.67559814453124,1367.5
V* EE Mus A,187.73462001056248,-65.8401356894002,101.9604034423828,1367.5
Gaia DR3 5954839222405630720,267.2037794425423,-44.092660252571086,,1367.5
Gaia DR3 5954839222405630720,267.2037794425423,-44.092660252571086,,1367.5
* R Ara A,249.9362986245731,-56.99448696068281,297.77020263671875,1367.5
HD  82533,142.67769359508037,-53.52147215244746,54.2666015625,1367.5
2MASS J08471906-5717547,131.8283276427928,-57.29846035058348,22.96765006488361,1367.5
HD 138589,233.94676980486992,-56.90389172568617,141.68319637291015,1367.5
V* tet Mus,197.0297594341892,-65.30602945763631,2167.7866897897247,1367.5
HD 128700,220.38235125329305,-66.79460450118458,383.27978515625,1367.5
CD-33  7795,172.97979588278142,-34.60765683405061,49.6743844101912,1367.5
HD 102982,177.7875042854567,-51.8760714959614,53.1510009765625,1367.5
HD 102982,177.7875042854567,-51.8760714959614,53.1510009765625,1367.5
CD-69  1055,194.60605291581425,-70.48039226617388,95.11640167236328,1367.5
LP  834-32,68.90113171549795,-25.46047870256822,16.773300170898438,1367.5
V* AE Men,96.41777815349585,-72.04306689718257,293.2379332590464,1367.5
V* V851 Cen,206.0040319461099,-61.366374113773496,74.06968475942166,1367.5
CPD-62  4126,216.76791915524447,-62.7820981795451,665.4896850585938,1367.5
V* GT Mus,174.8728743386449,-65.39777970019077,141.7082061767578,1367.5
HD  99558,171.44984130561235,-76.5081395313343,266.3788146972656,1367.5
CD-69  1055,194.60605291581425,-70.48039226617388,95.11640167236328,1367.5
V* CM Nor,243.2098072938818,-58.41135037305242,292.295101134105,1367.5
V* CM Nor,243.2098072938818,-58.41135037305242,292.295101134105,1367.5
V* CM Nor,243.2098072938818,-58.41135037305242,292.295101134105,1367.5
CD-63  1238,254.1368694716175,-63.883970479244354,204.62869262695312,1367.5
V* V824 Ara,259.3560288463286,-66.9516463630546,30.34800052198561,1367.5
Ass Cha T 2-21,166.56354729508055,-77.36576140794992,178.0373166215639,1367.5
G 272-50,23.91810478266848,-20.061673523691788,30.256270612084357,1367.5
HD  10611B,25.809376750864896,-21.615652595985825,30.580572162505163,1367.5
1RXS J115928.5-524717,179.85615309644894,-52.78916142373409,9.460272531531087,1367.5
UCAC4 170-066724,171.88302586606662,-56.1995410101954,108.11512098082038,1367.5
ASAS J115920-5440.1,179.84195255540124,-54.67415317745744,110.0340005061564,1367.5
Gaia DR3 5342527965771021568,174.2531678761704,-57.68031834920035,,1367.5
WR  38b,166.57734733600267,-61.23714213140727,7507.507507507506,1367.5
ASAS J114826-6115.3,177.11391193714218,-61.25920215290344,115.7750015258789,1367.5
* iot01 Nor C,240.8776281316772,-57.77683449327936,40.99459838867188,1367.5
V* V824 Ara,259.3560288463286,-66.9516463630546,30.34800052198561,1367.5
* iot01 Nor C,240.8776281316772,-57.77683449327936,40.99459838867188,1367.5
* iot01 Nor C,240.8776281316772,-57.77683449327936,40.99459838867188,1367.5
* iot01 Nor C,240.8776281316772,-57.77683449327936,40.99459838867188,1367.5
V* LU Vel,149.64610696127892,-46.42724566366923,15.45359992980957,1367.5
TYC 8186-95-1,151.60512400128377,-47.70382343899172,91.87200164794922,1367.5
TWA 3A,167.6156531439757,-37.53105714841606,36.901100158691406,1367.5
HD 104021,179.66196672869208,-52.76875362419435,107.9447021484375,1367.5
* iot01 Nor C,240.8776281316772,-57.77683449327936,40.99459838867188,1367.5
* zet TrA,247.1198786603902,-70.08390985846162,12.040499687194824,1367.5
SCR J1420-7516,215.15112948794152,-75.26846909507395,24.490355697926155,1367.5
ASAS J064119-3820.6,100.32701956929748,-38.34342400558594,111.92749786376952,1367.5
Gaia DR3 5796376816313164032,217.9017898754104,-73.6674146389586,90.67859649658205,1367.5
V* TY Pyx,134.92777907172265,-27.81650583965973,54.49409866333008,1367.5
V* LS TrA,231.93978214085985,-63.020806511833584,113.07489776611328,1367.5
V* LS TrA,231.93978214085985,-63.020806511833584,113.07489776611328,1367.5
CD-33  7795,172.97979588278142,-34.60765683405061,49.6743844101912,1367.5
CD-33  7795,172.97979588278142,-34.60765683405061,49.6743844101912,1367.5
V* EI Cnc,134.56275708333334,19.763044444444443,5.2631578947368425,1367.5
V* EI Cnc,134.56275708333334,19.763044444444443,5.2631578947368425,1367.5
G  89-32,114.10571718789338,7.077276549440316,8.504124500382686,1367.5
G 272-61,24.75605375,-17.950568055555554,2.6666666666666665,1367.5
V* V833 Tau,69.20100874999999,27.132191111111112,17.39514640624973,1367.5
V* EQ Peg A,352.97012375450475,19.93699282660293,6.263176156839952,1367.5
V* EQ Peg A,352.97012375450475,19.93699282660293,6.263176156839952,1367.5
V* SZ Psc,348.3491821413064,2.675562277711697,112.4437026977539,1367.5
V* SZ Psc,348.3491821413064,2.675562277711697,112.4437026977539,1367.5
1RXS J001650.6-071013,4.208590507092514,-7.170961004436129,71.21980285644531,1367.5
1RXS J001650.6-071013,4.208590507092514,-7.170961004436129,71.21980285644531,1367.5
V* SZ Psc,348.3491821413064,2.675562277711697,112.4437026977539,1367.5
HD 119022,205.7858383073601,-69.12771834316395,123.15270935960592,1367.5
Wolf 1225,335.8726516821843,32.4583034620584,15.511090429657203,1367.5
V* sig Gem,115.82803166666666,28.88350861111111,36.871796762656246,1367.5
* iot01 Nor C,240.8776281316772,-57.77683449327936,40.99459838867188,1367.5
* sig CrB A,243.6687871683801,33.85822643128281,22.649099349975582,1367.5
V* FK Com,202.6947440950184,24.232619556370345,221.1938018798828,1367.5
V* FK Com,202.6947440950184,24.232619556370345,221.1938018798828,1367.5
V* BH CVn,203.6996807618988,37.182371955123614,46.88826058619704,1367.5
V* V577 Mon,97.35072947717477,-2.8171882203824805,4.115803904992429,1367.5
V* bet Per,47.04221833333333,40.95564666666667,27.570995312930798,1367.5
Gaia DR3 5940119166865444480,253.01993202581792,-46.14349982114359,608.3018188476562,1419.5
Gaia DR3 5940119166865444480,253.01993202581792,-46.14349982114359,608.3018188476562,1419.5
V* AB Dor,82.18736509782727,-65.44796165891661,14.851536614235792,1419.5
V* CF Tuc,13.286450228354411,-74.65146206232345,87.47940063476562,1419.5
V* BQ Hyi A,34.5037265772639,-71.46735247595306,283.868896484375,1419.5
V* DN Hyi,20.823607115889587,-79.69230383760336,55.17393583271262,1419.5
V* YY Men,74.57466483105831,-75.27723252538463,219.3607826792726,1419.5
V* YY Men,74.57466483105831,-75.27723252538463,219.3607826792726,1419.5
V* CF Tuc,13.286450228354411,-74.65146206232345,87.47940063476562,1419.5
HD  76298,133.5584484987233,-31.88514726459159,175.25411847178407,1543.5
HD  74208,130.3385307155384,-35.95412133776409,130.27369689941406,1543.5
L  788-34,335.78059284429975,-17.610507570693272,7.234424284515438,1655.5
V* BI Cet,20.7090531400849,0.7109922107937554,62.256034166111554,1655.5
2MASS J14333139+3417472,218.3803774521228,34.29633241611881,47.485599517822266,1655.5
V* V833 Tau,69.20100874999999,27.132191111111112,17.39514640624973,1655.5
V* V454 Ser,234.14342804355925,12.324988773215283,287.34539794921875,1655.5
2MASS J06375666-3711326,99.4858605370388,-37.19185603053823,35.31460011512559,1655.5
HD  56142,108.55850035484649,-36.42660014575208,235.38819885253903,1655.5
CPD-64   887,126.78972469549916,-65.0781655113602,125.1415023803711,1655.5
HD  46605,97.20863431211014,-68.13014829246389,434.5686950683594,1655.5
G  41-14,134.73467,8.473907777777779,6.804109682248078,1655.5
SV* ZI  760,142.64931,10.601734722222222,35.42657134557204,1655.5
V* sig Gem,115.82803166666666,28.88350861111111,36.871796762656246,1655.5
G 190-27,352.34657450570336,41.46426656329359,15.052805240784672,1655.5
V* CS Cet,16.70409486754384,-22.85625726533498,93.49109649658205,1655.5
* sig CrB A,243.6687871683801,33.85822643128281,22.649099349975582,1655.5
V* FK Com,202.6947440950184,24.232619556370345,221.1938018798828,1655.5
ASAS J142845-7430.5,217.1990514187908,-74.50591321918601,58.44774479376713,1655.5
Gaia DR3 5796376816313164032,217.9017898754104,-73.6674146389586,90.67859649658205,1655.5
TYC 9293-1369-1,264.14994694597164,-71.11284643652999,334.6789855957031,1655.5
TYC 9293-1369-1,264.14994694597164,-71.11284643652999,334.6789855957031,1655.5
HD  56910,108.87099649713574,-58.54260750445327,147.76723704820168,1655.5
* zet TrA,247.1198786603902,-70.08390985846162,12.040499687194824,1655.5
* zet TrA,247.1198786603902,-70.08390985846162,12.040499687194824,1655.5
HD 100133,172.71952248657223,-50.94270739677853,244.7081854888046,1655.5
* iot01 Nor C,240.8776281316772,-57.77683449327936,40.99459838867188,1655.5
[M81] I-308,156.50850040886783,-41.09830200222843,85.09600067138672,1655.5
V* AK Pic,99.50108246925384,-61.53305327925275,21.87934852051845,1655.5
CD-46  3485,117.69806572308676,-46.75268764669149,277.96551513671875,1655.5
HD  41824A,91.19381858578474,-48.45839929665534,30.64299964904785,1655.5
StKM 1-2018A,338.34528208518947,-9.614922668293527,26.138802267802483,1655.5
V* BH CVn,203.6996807618988,37.182371955123614,46.88826058619704,1655.5
V* EQ Peg A,352.97012375450475,19.93699282660293,6.263176156839952,1655.5
CD-39  1935,80.69040058971167,-39.28499737972396,225.40499877929688,1655.5
CD-27  1701,66.40710923448295,-27.045073242373373,371.0437460576602,1655.5
HD   8558,20.839329303533823,-57.48090751727353,45.23139953613281,1655.5
CD-33  7795,172.97979588278142,-34.60765683405061,49.6743844101912,1655.5
HD 128700,220.38235125329305,-66.79460450118458,383.27978515625,1655.5
Gaia DR3 5850293224436890496,207.38780282917543,-68.30822992553006,,1655.5
Gaia DR3 5850293224436890496,207.38780282917543,-68.30822992553006,,1655.5
V* tet Mus,197.0297594341892,-65.30602945763631,2167.7866897897247,1655.5
V* V824 Ara,259.3560288463286,-66.9516463630546,30.34800052198561,1655.5
WR  38b,166.57734733600267,-61.23714213140727,7507.507507507506,1655.5
TYC 8601-3383-1,158.887478634562,-53.87432696539695,871.2177124023438,1655.5
V* V543 Vel,152.7673291510976,-51.32995799417393,216.90440368652344,1655.5
CD-47  5769,154.73306195848664,-48.42065646835119,333.4939880371094,1655.5
V* DR Oct,151.84384038168466,-85.07407487186471,122.77570343017578,1655.5
ASAS J081940-7401.3,124.92922875764144,-74.02289673600153,64.88408458289265,1655.5
V* V824 Ara,259.3560288463286,-66.9516463630546,30.34800052198561,1655.5
HD 148937,248.4682837623773,-48.11125857779851,1125.7708740234375,1655.5
